observation_id,example_idx,concept_index,raw_ce,adjusted_ce
240,19,12,0.0271485224366188,0.0271485224366188
241,20,1,0.04371348085502782,0.04650294099744088
242,20,2,0.00593200574318566,0.02631044241715114
243,20,3,0.0519333450744549,0.06206015522756036
244,20,4,0.3114723985393842,0.8768454588605111
245,20,5,0.5944951300819714,1.2120749089546226
246,20,6,0.529692714413007,1.1658009291335127
247,20,7,0.05439965178569156,0.04949353774267015
248,20,8,0.05377595437069736,0.03873662384547432
249,20,9,0.00803072688480216,-0.00865944535788768
250,20,10,0.03291667997837065,0.04027521681437172
251,20,11,0.05995352566242215,0.06731206249842321
252,20,12,0.0311276726424694,0.0311276726424694
253,21,1,0.05573304990927378,0.04804254437729796
254,21,2,0.04901850099364913,0.02424220516594013
255,21,3,0.06817615653077758,0.04797666842009742
256,21,4,0.3964207681516806,0.08312723530293281
257,21,5,0.5027709181110064,0.26825239443708415
258,21,6,0.48265676821271575,0.25551342070626193
259,21,7,0.03607322461903096,0.02813911369335986
260,21,8,0.00852613337337966,-0.00145582861067472
261,21,9,0.01721725612878796,-2.8368174456248e-4
262,21,10,0.05750928819179535,0.07733901684826383
263,21,11,0.05699626356363295,0.07682599222010145
264,21,12,0.041758295148611,0.041758295148611
265,22,1,0.02715756123264629,0.03757874997740027
266,22,2,0.02385289718707399,0.0323108846092461
267,22,3,0.0493266594906648,0.05766397330427211
268,22,4,-0.24200279017289483,-0.9663511189138804
269,22,5,0.7385015363494556,0.8553578627214341
270,22,6,0.7124813372890153,0.769485662068969
271,22,7,0.03386608883738518,0.04908033912711876
272,22,8,0.01099244505167008,0.0378574325350008
273,22,9,0.02723209187388412,0.03973623931074782
274,22,10,0.05529598146677014,0.05880330687613271
275,22,11,0.03444404900074005,0.03795137441010261
276,22,12,0.0271563474088907,0.0271563474088907
277,23,1,0.17173834145069125,0.47007498167504047
278,23,2,0.0042347460985183,0.3252366686149902
279,23,3,0.3772360384464264,0.7197776547571689
280,23,4,0.11394550402959176,0.5444566452390074
281,23,5,0.8224154909451802,1.3822569877538953
282,23,6,0.281673749287923,0.7976279199310703
283,23,7,0.16725532710552216,0.22985509793001496
284,23,8,0.07559241354465482,0.09960108386960916
285,23,9,0.1089689135551452,0.1572841844266901
286,23,10,0.4577477425336838,0.5164848358637839
287,23,11,0.18896146118640897,0.24769855451650905
288,23,12,0.1564660668373108,0.1564660668373108
289,24,1,0.07013365998864173,0.06795225218946369
290,24,2,-0.01838350668549541,-0.03952388934504326
291,24,3,0.03302358090877527,0.04798956230169054
292,24,4,-0.02425144240260125,-0.27278343499361013
293,24,5,0.7333674896508455,1.2813447625539005
294,24,6,0.7140815798193216,1.2636556875812268
295,24,7,0.04246704280376431,0.04151080564479041
296,24,8,0.01868433319032192,-0.01605041367546727
297,24,9,0.02342113293707366,0.03021286771727048
298,24,10,0.0476712007075548,0.07164612036353299
299,24,11,0.0184760522097349,0.04245097186571307
300,24,12,0.0346779748797416,0.0346779748797416
301,25,1,0.05204811350752908,0.05719460566753271
302,25,2,0.00611805667479828,-0.00343232107364395
303,25,3,0.03930628889550763,0.0301435965206509
304,25,4,0.3393560623129208,0.4303272908807241
305,25,5,0.3997587425013383,0.5351995527936634
306,25,6,0.3894106907149156,0.5354045483926749
307,25,7,0.01299148332327601,0.01335269572764451
308,25,8,0.03525748103857042,0.04389959993779363
309,25,9,0.01783363241702316,0.01180765156901124
310,25,10,0.049711562693119,0.0577130342314654
311,25,11,0.0215535461902618,0.0295550177286082
312,25,12,0.0234220679849386,0.0234220679849386
313,26,1,0.13922929142912227,0.20316787334272543
314,26,2,-0.05318347240487736,-0.0844512696461059
315,26,3,0.07803207387526827,0.13716294616763153
316,26,4,-0.0216288591424624,0.27591076408623166
317,26,5,0.6994974178572496,0.8924981627167816
318,26,6,0.32482569043834997,0.41510504853988583
319,26,7,0.02965050128599007,0.06071031978414656
320,26,8,0.02290073161323863,0.05312002587616589
321,26,9,0.01896866348882518,0.04856720658072744
322,26,10,0.06124623678624625,0.07590355281978069
323,26,11,0.05416046269237994,0.0688177787259144
324,26,12,0.0274599883705377,0.0274599883705377
325,27,1,0.286009218543768,0.29774081120705986
326,27,2,0.43404344655573374,0.4857181844206916
327,27,3,0.2990313116461039,0.3461781568820404
328,27,4,-0.05816123882929486,0.04417302034905077
329,27,5,0.9049696524937948,0.946286170432827
330,27,6,0.22110106547673547,0.1173345495738352
331,27,7,0.0397363814214865,0.05212650446997674
332,27,8,0.02720536726216475,0.04353398669164564
333,27,9,0.02580808537701765,0.03373561969301035
334,27,10,0.11015638150274752,0.1055891619178351
